author_id,author_name
1195,Adam Bash
1196,Centerline Digital
1197,Suzy Chase
1198,Mcatpodcast
1199,BeauTempsMauvaisTemps.com
1200,Nikki Estrada
1201,Big Data Pop
1202,Julien Blanc
1203,RotoWire
1204,itmeJP
1205,Getting Smart
1206,Delta Sigma Pi - LMU
1207,Dwain Wolfe
1208,Lori Boxer
1209,Sanspants Radio
1210,Digital Bounds
1211,Abundant Life Church
1212,Steve LeQuire
1213,Andy Hull & Sean Tabares
1214,Sermons – B'rit Hadasha Messianic Synagogue
1215,Our Naked Podcast
1216,Kelownagurl's Adventures
1217,U-Relax Massage
1218,B.T. Lowry
1219,Rohan Kennedy
1220,Joshua Hall and Daniel Arneman
1221,PhDz
1222,Hope Anderson
1223,David Kopec
1224,GRT Media
1225,Jason Wuerfel
1226,Handsome Phantom
1227,Juris Fabrilis
1228,hbitpodcast
1229,WDW Parkhoppers
1230,Milko Romero
1231,Fernando Alvim
1232,Nuno Dias & Pedro Paulos
1233,Queenie Kawabe
1234,Rev. Dr. Charles Osei
1235,Kultursignal
1236,Nathan Lyttle
1237,Next Level Movement
1238,KSCJ News Talk Radio
1239,Lyle Kossis
1240,Death Makes Life Possible Podcast Series
1241,Inglestotal
1242,BlindTec
1243,Team Guru
1244,Dan Resler
1245,Valerian Hrala
1246,Nick Fleehart
1247,Cale Ownby
1248,A podcast between friends by Paul Shelton
1249,Melanie Heymans
1250,Legend Tripping Paranormal Mysteries Haunted Sasquatch Ghost Bigfoot
1251,Curso de inglés
1252,Torah Teacher Ariel ben-Lyman HaNaviy
1253,Planet Broadcasting
1254,Jaemin Frazer
1255,Dash Flanagan
1256,Neil C. Hughes
1257,Stefan und Nick
1258,Gazeta.uz
1259,Sandungueo Dj
1260,Podcast by TrinityP3
1261,Spanish for Travel and Beginners – Real Life Language
1262,New Age Boxing
1263,Unearthed
1264,Georgette Rowland Osborne
1265,Aaron Delani
1266,Stephen McConachie
1267,Haciendola
1268,Thijs Geritz
1269,Ankh Rah
1270,YMRchannel
1271,Petar Valchev
1272,Zion Lutheran Church of Amor
1273,VaterstettenFM
1274,BaTB Comic Book Podcast
1275,Magpie Rooks
1276,Watterson Trail Church of Christ
1277,Michael Friedlander
1278,Fantasy Game Theory
1279,Unity.fm
1280,by Kimunya Mugo
1281,Lion Lettermen
1282,Katie Piche
1283,Tim Barnett
1284,Jeff Harrison
1285,Orthodox Baha\'is of Salt Lake City Area
1286,Pablopolar
1287,Michael Boezi
1288,Radio K (KUOM) University of Minnesota
1289,Jeff Luke
1290,Zainab Johnson
1291,UBN Radio
1292,Dr. Peter Ferraro
1293,Dr. Jan Kasprowicz
1294,Isaiah Swann
1295,Preston Sprinkle
1296,Dr. Steven Trauben
1297,Dr. Jeffrey Clark
1298,Dr. Chris Serafini
1299,DC
1300,Learntelehealth.org
1301,Dr. Michael McClung
1302,Ponto de Ignição
1303,Riverhead Books
1304,Dusty Showers
1305,Mag Life Crisis
1306,Dr. John R. Vitale
1307,DMD
1308,Valerie Jupe
1309,NACUBO Distance Learning
1310,Editando.cl
1311,Denisse
1312,Nashville Rewind
1313,Brian Sanderoff
1314,Inside NU and WNUR Sports
1315,Can We Talk? Podcast
1316,Enrique Durand Villalobos
1317,www.maincharactercast.com
1318,Nucast
1319,Rob Valdez
1320,Passive Income Radio Show
1321,Tom Plute
1322,James Dawson
1323,NewVector Group
1324,Amanda Lafrenais
1325,C. Spike Trotman
1326,Kel McDonald
1327,James Eling |Restaurant Marketing
1328,Strategy and Tactics
1329,Jasmin Schindler & Patrick Hundt
1330,CNBC World
1331,Pastor Jim Hazelwood
1332,Paregoricon
1333,LB School & Library
1334,Gopher Gridiron Radio
1335,Plaza de Armas
1336,Andre Boykin
1337,First podcast by Alexander Moseley
1338,PhD
1339,with Dr. Steven Teagarden
1340,nadaquever
1341,Meet the Candidates
1342,Joel Runyon
1343,Billy Newman Photo
1344,Flavorwire
1345,On The House Media
1346,Campus Ministry United Podcast
1347,Reverend Jeremy Vickers
1348,Nic Douglass
1349,The Real Deal
1350,AIME Mentoring
1351,Joel Freimark
1352,BCG - Birchip Cropping Group
1353,Kempsville Baptist Church
1354,West Coast Nerd Corps
1355,Michael McCammon
1356,Juan Antonio Ayala
1357,NASeros
1358,Matt Baume & James Morris
1359,PalabraViviente
1360,www.classylittlepodcast.com
1361,Webcertain TV
1362,Американский футбол
1363,Camford MC Podcast
1364,Radio Lippe
1365,Yimbo
1366,Chip Wagar
1367,Software Engineering Daily
1368,Joseph R. Sanok
1369,Doug Stephan
1370,Sami Wentz
1371,Blaze Podcast Network
1372,Reuters
1373,JDarts Studio
1374,Chris Onthank
1375,jim mahar
1376,Jason Tseng and Anthony Kuhns
1377,AMCPMX
1378,We The Peeps USMNT Soccer Podcast
1379,SmokeNews
1380,Ernie Varitimos
1381,John and Carla Sherman
1382,Kaleidoscope Islam
1383,Rachel
1384,The GeekCast Radio Network
1385,CCI-Toronto and Area Chapter
1386,Brian Surber
1387,Noah Drewke
1388,PackPoint
1389,Pensar Ativo
1390,Podstars.com
1391,Wong-Baker FACES Foundation
1392,Cast Wars
1393,Betwixt
1394,Anime Declassified - [AnimeSecrets.org]
1395,Michelle Pimm
1396,Shadow Systems
1397,종이달
1398,Football Fives Podcast
1399,Agoners
1400,First Baptist Waynesboro
1401,Maff's Joke Fight Club
1402,ouroilyadventure
1403,ViktVäktarna
1404,Sidar Ok - European Entrepreneur
1405,Businessman
1406,Mentor and Podcaster
1407,GallifreyArchive
1408,Kahlil Lechelt & Henning Glatter-Götz
1409,Hidden Now Heard
1410,Ammar Zuriki
1411,Nations Church Los Angeles
1412,Furkan Kahyalar
1413,Jarid Manos
1414,Canal Once
1415,BastardosUniversitarios
1416,CassandraAnn
1417,Zach Leary
1418,Rev. Ryan Seymour
1419,thewrongsideof
1420,Amazing Studios
1421,Geoffrey Jerome Veit
1422,CTHTC
1423,Adventist Health
1424,Edgar and Stephen
1425,South Loop Strength & Conditioning
1426,Rik Thakrar and Lee Wilson
1427,Jenn Morgan
1428,Matthew Taub
1429,Felipe Horas
1430,Sukadev Bretz
1431,LeadersinTechnology
1432,Australian Red Cross
1433,Gustavo Rios
1434,Philly Influencer
1435,The Changwoner
1436,GateHouse Media
1437,Brandon White
1438,Chris Flockton
1439,Japan touch station
1440,Trip Nine
1441,Tapp’dIN
1442,Amazelin.com
1443,Wrestling Goons Radio
1444,Massage Business Blueprint
1445,Glen Guyton
1446,Patrick Crowling
1447,Rico and Pauly
1448,Xuco Underground
1449,Karen Hawkins
1450,Civilla M. Morgan
1451,Tablet Magazine
1452,poweredbyyou.info
1453,Red Voices Team
1454,Kathy Baldock
1455,X Plus Y Square Equals What
1456,Pest Control Marketing Podcast
1457,Tanja Shaw
1458,David Green and Micah Wilkins
1459,Yelp Brasil
1460,24Hr HomeCare
1461,All Things Comedy
1462,Jason
1463,Hosted By
1464,The Hunt Backcountry Podcast
1465,Barley & Me
1466,Nils Ahlqvist
1467,Pastor Walt Troup
1468,RadioPlay
1469,Dave Thackeray
1470,Mark Graban
1471,Gunner Crabb and Michael Sanders
1472,S.HouseStudio
1473,Elaine Ezekiel
1474,Hannah Ruth Small
1475,Radio Shahrzad
1476,Noah Julan
1477,Vollwissen.com
1478,W. Radio
1479,Shirlene Clark
1480,Matt Smith
1481,Tony Sharp
1482,CoxHub
1483,Damn Fine Casts
1484,Pastor Wil Waters
1485,Havilah Cunnington
1486,Dublin Creative Review
1487,Canada vs. Sweden
1488,Shaun Duke
1489,Indie Creative Podcasts
1490,Talk Supernatural
1491,Kim Navarro and Brent Bommentre
1492,Nebraska City Church of Christ
1493,Bill Stephenson
1494,Al Borde de la Cama
1495,Laura McKowen & Holly Whitaker
1496,Mike Lindgren
1497,Cricket Sporting Woods
1498,Colaborator.com
1499,Melissa Neumann and Carol Lange
1500,AIH Superfans
1501,William Samuel Sutton
1502,diaryofaworkingactress
1503,DeeJay A3
1504,Saltatio Mortis
1505,Ninja Pancake
1506,Digital Coffee Podcast
1507,Dr Blackgrass on air
1508,Gorilla Voice Media
1509,Radio QA
1510,Alex Day
1511,RareGem Productions
1512,Attainable Podcast Network
1513,Francisco Venâncio
1514,Aromas Omaha
1515,Dr. Selene Parekh
1516,Ebenezer Mennonite Church
1517,LifeBridge Christian Center
1518,Taking Liberties
1519,Felicia Lo
1520,La Fábrica de Radio
1521,Quanta Magazine
1522,Ed Comeau
1523,Campus Firewatch
1524,Kyle Cochran
1525,Morgan D. Rees
1526,Thomas Kilroy
1527,Nerdyish Podcast
1528,Parrish Owen Taylor
1529,Ryan Jack
1530,Brett Larkin Yoga
1531,Jenae Nicole
1532,Mike Simpson
1533,Emiliano Herrera
1534,Sequential Smarter
1535,Jon and Rod
1536,Half In Jest
1537,Clifford Goldsmith
1538,Paul Samuel Dolman
1539,Kris Kourtis® TheKris Kourtis Show
1540,NTR
1541,Chinserve
1542,De Amicis - Milano
1543,Dr Teresa
1544,Moneyweb Radio
1545,Quirky Inspired
1546,RadioMD
1547,Hande & Mehmet Turan
1548,ELT Live
1549,NEPR-NEW ENGLAND PUBLIC RADIO
1550,Nonprofit Utopia
1551,Entertainment One
1552,Vera and Katie
1553,Ann Kroeker
1554,Anthony Nuzio
1555,Have I Ever Told You?
1556,Weimin Chen
1557,Western Devs
1558,Bay Hammer
1559,Hadoop Application Architectures
1560,Chris Scalley
1561,Children's Mercy Kansas City
1562,UK HealthCare
1563,Red Skull
1564,Nova
1565,Rusty & Tap
1566,Cardboard Intellect
1567,PodplexCity
1568,Jody Moore
1569,actualgarbage.net
1570,karenunland
1571,Joe Toscano and Dale Bridge
1572,Dino-Ray Ramos
1573,Tim Rosen & Troy Barrilleaux
1574,Jen And Alex
1575,DJ Kirkland & Rueben Medina
1576,GeoengineeringWatch News Hour
1577,Neyda Carballo-Ricardo
1578,Eric Hahn
1579,Rai
1580,Drs. Art Nahill & Nic Szecket
1581,Daf Hayomi
1582,Michael Gilmore
1583,Grace Family Church
1584,AG Queer Studies
1585,fantasy sports addicts anonymous
1586,Brian Welzbacher
1587,Quedada Friki
1588,Nerds Gone Rogue
1589,TAPS ParaMagazine Radio
1590,LeafsLounge
1591,Sacred
1592,GatorCountry.com - The Insider Authority on Florida Gators Sports
1593,Lisa Sims
1594,Winner's Circle Media
1595,Rachel Haselden
1596,Podcast by Las Cruces People
1597,Podcast by Vantage Point
1598,Science Story Time
1599,Rabbi Shlomo Slatkin
1600,Fred Kiesche
1601,Jeff Patterson and John H. Stevens
1602,Andrew Cussen
1603,Casey Miner
1604,Makis Raqeem
1605,Yegor Tsarkov
1606,NOCHES DE TERROR
1607,EPDMurcia
1608,zmmovienight
1609,War of the Words Podcast
1610,Headline Publishing
1611,Half Way Round
1612,Iglesia Alfa y Omega LP
1613,Jefferson Adams
1614,Bob Smyth | Square Feet Tours
1615,Dagomar Degroot
1616,Anton Svensson
1617,Tara Lee Davis
1618,O'Reilly Media
1619,Sean McGuire
1620,Popular Mechanics
1621,Aaron Rian
1622,Michael Chovan-Dalton
1623,Royal Ramble
1624,DigitalMarketer
1625,Don Caywood
1626,Jedlie
1627,Rachel Armstrong
1628,Whitetail Experience
1629,Mandali Hall Talks
1630,Marc de Groot
1631,haimspiel.de
1632,BSR Broadcasts with Jackie B. Peterson
1633,Mitch Miller
1634,IGN
1635,Daniel Thomas Ashley
1636,Tiffany
1637,Paul Park
1638,Scamapalooza
1639,Jordi Puente
1640,de RescataTalentos y MasterEmprendedores
1641,The BoxScape
1642,Hardin Baptist Church
1643,Baltimore City Health Department
1644,Samford University
1645,Fathom Healthcare
1646,What You Think Podcast
1647,Arts Incubator of Richardson
1648,Find Your Momentum
1649,Michael Quarles
1650,Dear Friends And Family
1651,SBComputing Germany
1652,The TEFL Show
1653,UX Mag
1654,Margo Blackstone
1655,California Bible Conference
1656,Ricardo Mendes
1657,MousePire
1658,Rick Snider
1659,Patrick Amadeu
1660,David and Kelli Pritchard
1661,Andy Fisher
1662,Local Flavor Productions
1663,solasaurus
1664,Louise
1665,Liz Creek
1666,Orbital Bombardment
1667,Imagining Complexly
1668,Bill Beausay
1669,URN Unified Reach Network
1670,Late Night Double Feature
1671,Adventure Archives
1672,Judy Celozzi
1673,TheMDRshow
1674,David Gagné
1675,Guillaume Pinard et Alex
1676,BabyBoy Podcast
1677,Who Cares Who Wins a Guild Ball Podcast
1678,Gurprasaadhe Singh
1679,Meri Fatin
1680,Nibras Talib
1681,Generic Live Show
1682,Thyroid Nation RADIO
1683,DoublarThackery and Grakees
1684,Keir Miron - Video Game Developer
1685,Blizzard Watch
1686,Connor Lenahan
1687,Michael Klein
1688,What The Pho Travel Podcast
1689,Papo de Autor
1690,I Like Beats
1691,HarrisFootball.com
1692,podcast sobre podcasters
1693,Liam Edwards
1694,Alisa the Yarnista
1695,Bradley Waldrop
1696,Boston Coffee Podcast
1697,Small Business Trends
1698,GamerFeed
1699,Ned Marks
1700,Forever Dog
1701,Dr. Barry Kaufman and Darren Stephens
1702,Ethan Anthony
1703,Voice of Science
1704,WaveLength
1705,Wrestling Wrant Podcast
1706,Stephen Reardon
1707,C And D
1708,Erica McKoy
1709,Zerbinator
1710,Grange
1711,Fantasy Flock
1712,Center for a New American Security | CNAS
1713,Bamopod
1714,Earnest Labs
1715,Bob Davis
1716,W!ZARD Studios
1717,Wuwu
1718,The NerdTalk Team
1719,Milliken Infrastructure Solutions
1720,Samantha Baxley
1721,Helmer Prexy Productions
1722,Edward Reib
1723,Ms. Galloway
1724,The Virtual Boys
1725,Esta Fiesta
1726,Jonathan Terbush
1727,Radio Foorti
1728,A podcast by developers of the world
1729,BMJ Group
1730,IESBA
1731,IAASB
1732,Clint Payne
1733,LPC
1734,IAESB
1735,vaping v1ck and Joe Cloudie
1736,Nick Lansley
1737,Investor's Business Daily
1738,Brother MAK
1739,Quiet Earth
1740,Kennesaw First Baptist Church
1741,Stipes Radio
1742,Handley Church
1743,BedPost Productions
1744,Henze Chiropractic & Wellness
1745,Viktor Lerke
1746,Uncasted
1747,Tony Tam Sing
1748,TriLife Church
1749,Defiant Fitness
1750,Off The Grid Podcast
1751,NATS and Son
1752,Forcepoint Podcast
1753,Warren Sharp
1754,Kala Mountain Productions
1755,Deshawn and Carolyn Keiner
1756,thebeerphase
1757,Ginger & The Professor
1758,Cheryl Diffin and Manny Fonseca
1759,Creative Honey
1760,Andrew Fisher
1761,Sealaska Heritage
1762,Bond University
1763,ESC
1764,Ritual & Ceremony
1765,UMI Church Podcast
1766,Dan Kasper
1767,Josh McIllwain
1768,Jacqueline Hellyer
1769,TSR Podcast Network
1770,Amy Whitney & Curtis Davies
1771,Dapper Geek News
1772,Rand Canyon
1773,Haunted Attraction Network
1774,Jon Tromans
1775,CommSec
1776,Ken Barrett
1777,Georgia State University
1778,College of Education & Human Development
1779,Rewa Kumar Divine Vastu
1780,EBCSA
1781,Michelle Anderson
1782,Mark&Dragon
1783,DJ Ives M
1784,Radio Free Brooklyn
1785,rarebirdlit
1786,Wyoming Public Media
1787,fuijueves
1788,YFU Danmark
1789,Sell or Die
1790,Elizabeth Minkel & Flourish Klink
1791,StockNewsNow.com
1792,Force Perspectives
1793,Rob Scribner
1794,Two-Up
1795,CJSR 88.5 FM
1796,Maverick House
1797,Damien Gerard & Rufino Menjares
1798,Legion of Leia Podcast
1799,Outkicked Our Coverage
1800,Ryan Saplan
1801,Steve Grybas & Eric Dumlao
1802,RadioHub
1803,Alan Houser & Jason Barone
1804,Pure Nintendo
1805,Undrafted Sport
1806,Will & David
1807,Tim Babb
1808,ResCast Studios
1809,Lily Cutair
1810,Wholegrain Digital
1811,Sankalp Garud and Rohan Rajapure
1812,Upswing
1813,Christopher League and Christian Lopes
1814,Melissa Transtrum
1815,Ressaca Filosófica
1816,Toda Tu Casa
1817,Interesting Vancouver Portraits
1818,Making Star Wars
1819,MrDav
1820,Lady Parts Justice
1821,Acting Inspired
1822,Backwell Playhouse
1823,Sponsorpodden
1824,Jeff Allen & Ethan D
1825,Steve
1826,Catedral da Adoração
1827,Zephyr Podcast by Josh & Krishna
1828,KSL Campus Report
1829,Across the Aisle
1830,Mary Czarnecki
1831,FCUM Radio Podcasts
1832,Equipe Leituraverso
1833,Al King
1834,Tom Downey
1835,ONLINE-FRENCH-CLASSES.com
1836,Paul Alvarez Löblich
1837,Johannes Grassl
1838,Sarah Williams
1839,Um Minuto Cast
1840,Daily Cannon
1841,Bauer
1842,Crider and Parry Criminal Defense
1843,Dan Weiss
1844,Kirsty Major
1845,Lets Talk CFL
1846,Chester Connell
1847,NEOZAZ.com
1848,Julio Scarpelini
1849,Indiana Wesleyan University
1850,Brian Bohl
1851,Old is New & Healthy Too
1852,Fan Club Laura Rivas
1853,Yarmouth Wesleyan Church
1854,Shelbourne Street Church of Christ
1855,On The Record
1856,Mike Stout
1857,Little Yellow Couch
1858,Eric Pierre
1859,R'Jay Voyd
1860,No Nihon Go
1861,Virtual Acquisition Office
1862,The Clark Hulings Fund
1863,Alessandro Castellani - Alecaddd
1864,Chimera Theatre
1865,Brian Call
1866,Koppage Time
1867,Daree Allen Nieves | Authorpreneur
1868,judychop
1869,www.germangunners.com
1870,We Comin For You Cast
1871,Poncie Rutsch
1872,Dan Richardson and Natalie Jose
1873,Dr. Michael Gervais
1874,Christian
1875,Mike and Tyler
1876,Utility Muffin Labs
1877,Redwood Christian Park
1878,Vic Shuttee
1879,Jun Mhoon
1880,Video Game Info Podcast
1881,Melanie Brockwell
1882,Ryan McCaffrey
1883,Bryce Cooley
1884,Ziki
1885,Tolu and Demi
1886,Donnie Remus
1887,Carrie Nugent
1888,Derek and Romaine
1889,Corneille Towendo
1890,Orion Music Project
1891,Katherine Jayne
1892,RedSquared
1893,Sage Grayson Life Editor
1894,Idle Thumbs
1895,The Icebox Radio Theater
1896,Jackofhearts
1897,Chris Hoff PhD(c)
1898,CanadianGameDevs
1899,Mark Borison
1900,The Geek Generation
1901,KevBot
1902,Topher Hansson
1903,Dane
1904,The BBB team
1905,CampusReview
1906,Backward-Compatible.com
1907,Read Between The Panels
1908,AgedCareInsite
1909,Explosomagico
1910,Kevin Molduene
1911,Goutham Jaini
1912,Sum Sarmadi
1913,Kavi Ratnaweera
1914,EarlyLearningReview
1915,Gateway Church Geelong
1916,Gateway Church
1917,RidiculousHat
1918,Botticus
1919,Appa
1920,Prize Pig
1921,Academy of Achievement
1922,Jerome Vosgien
1923,Elizabeth Scala
1924,Chris and Tam
1925,Daniel Johnson
1926,Joystick Sports
1927,University of Pennsylvania
1928,Transformation Talk Radio
1929,AspectHeavy.com
1930,American College of Phlebology
1931,Rabbi Michael Calise and Rabbi Carol Calise
1932,Vagrant Kings
1933,James Lambert
1934,TheWayOfTheAwakenedSoul
1935,Barry Fraser
1936,Back in the USA
1937,Julie Thing
1938,Christian Bustos & Gustav Rantzow
1939,Deanna Lyn
1940,Bruce Leslie and Chris Elvins
1941,Jan Mickelson
1942,Kirk Kenney
1943,Renaldy Calixte
1944,Pam Fitros
1945,Kristen
1946,Sent to the Stands
1947,Experiment Engine
1948,NursingReview
1949,Roman Steinbacher - der FloridaGuru
1950,randy
1951,Bessyboo & Moonling
1952,Rodger Mansfield
1953,Heritage Radio Network
1954,Nick Davis
1955,Johann Hannesson
1956,Timothy De Block
1957,We Should Be Friends
1958,Natanael Oliveira
1959,with hosts Alex Opoulos & John Duckworth
1960,Sachas
1961,Talkers.FM
1962,H-TEN - Hanshin Tigers English News
1963,Deutsche Welle
1964,Event Industry News
1965,JetsStreamRadio
1966,Anthony Davis
1967,Commonwealth Media Services
1968,Lakehead University Orillia
1969,Karl Pilz - Founder of Nutrition To The Edge
1970,Alexandre Costa
1971,Speaksli
1972,Inside Medical Assisting 
1973,The Voice of Medical Assisting
1974,Center for Active Design
1975,DVIDS
1976,GAYINTJ.COM
1977,Geordy Joseph Marshall
1978,Dave Rasmussen
1979,Nathan D Paoletta and Will Hindmarch
1980,Shifter Media
1981,DudesTalkSports
1982,Rise and Prime
1983,Justitia Pax Veritas
1984,harkback.org
1985,Fairhaven United Methodist Church
1986,We Promote Property
1987,Alisa Nicole Live
1988,SomeGadgetGuy
1989,CJ and Shelley Hitz
1990,Man & Femme Media
1991,Well Played AU
1992,TORCommunity
1993,Kickass News
1994,Pastor Richard Zapata
1995,We Are Magnetic
1996,In Conversation
1997,Stephen O'Farrell & Donal Hanks
1998,Stephan Pende Wormland
1999,Jessica Abel
2000,Nicholas Denner
2001,NOCHES DE FANTASTIC
2002,Carlos L Chacon
2003,No Time for Heroics
2004,Dustin Stucky
2005,Christine Koh + Asha Dornfest
2006,LFC Podden
2007,JAMA Network
2008,Rodney & Ranita Cowled
2009,Quo Vadimus
2010,Bakersfield First Church of the Nazarene
2011,iBelieve Media
2012,CivicPlus
2013,Tobin Davies
2014,Mike Daciuk
2015,UND Insider
2016,T.C.K. Podcast
2017,Francis Madojemu
2018,Bad Dog Radio
2019,Daniel Thompson
2020,Pound & Grain
2021,EarthVoice
2022,Leanna Harrison
2023,Brock Myers
2024,Aaron *Head* Moss
2025,Lakehills Covenant Church
2026,John Burk
2027,Sad Girls
2028,Lazy Superfan Podcast
2029,Reasonable Ignorance
2030,Sandi Coryell
2031,Jason Rosewell
2032,GippSport
2033,Fairmont Pacific Rim
2034,Christopher Chu
2035,John Maddox
2036,Wizzard Media
2037,Nestehelg.no
2038,Felpham FM
2039,Nate
2040,Pauline McCarthy
2041,Shaw Media
2042,Sam Blacker and Josh Olek
2043,Chateau Gaming
2044,Andy Carr
2045,Fr. Al Lauer
2046,Radio Stockton
2047,Northern Virginia Community College
2048,Pastor Victoria
2049,IKYG (www.iknowyourgame.de
2050,Michael Carbone
2051,Octorius
2052,Robert Thibodeau
2053,Vanderbloemen Search Group
2054,Sermon by Tom Townsend
2055,Becker Friedman Institute
